timestamp,net,gross,position,turnover
2018-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-23 00:00:00+00:00,-0.0009881857534171472,-0.00038818575341714734,1.0,1.0
2018-01-24 00:00:00+00:00,0.0004237514140648102,0.0004237514140648102,1.0,0.0
2018-01-25 00:00:00+00:00,0.01157798027237078,0.01157798027237078,1.0,0.0
2018-01-26 00:00:00+00:00,-0.006630200161448885,-0.006630200161448885,1.0,0.0
2018-01-29 00:00:00+00:00,-0.010256751534141295,-0.010256751534141295,1.0,0.0
2018-01-30 00:00:00+00:00,0.0004967035711087586,0.0004967035711087586,1.0,0.0
2018-01-31 00:00:00+00:00,-0.0011349085463601138,-0.0011349085463601138,1.0,0.0
2018-02-01 00:00:00+00:00,-0.021770102331894137,-0.021770102331894137,1.0,0.0
2018-02-02 00:00:00+00:00,-0.04182281313648284,-0.04182281313648284,1.0,0.0
2018-02-05 00:00:00+00:00,0.016239166220624088,0.016341516364811178,0.8294164263548508,0.1705835736451492
2018-02-06 00:00:00+00:00,-0.0030222415194683986,-0.002838534163955742,0.5232375005004231,0.30617892585442774
2018-02-07 00:00:00+00:00,-0.018276331713012683,-0.018254389170821728,0.4866665968488313,0.03657090365159177
2018-02-08 00:00:00+00:00,0.007299786737065571,0.007300200308263898,0.48597731151828677,0.0006892853305445201
2018-02-09 00:00:00+00:00,0.00600200995983845,0.00604654089925625,0.41175907915528726,0.07421823236299951
2018-02-12 00:00:00+00:00,0.0009943970449761514,0.001000175145177148,0.4021289121536266,0.009630167001660639
2018-02-13 00:00:00+00:00,0.005302577574863529,0.005307888499226327,0.3932773715489643,0.008851540604662311
2018-02-14 00:00:00+00:00,0.00500807852290736,0.005008527889968724,0.3925284264466909,0.0007489451022734128
2018-02-15 00:00:00+00:00,0.0001113743819911527,0.00011387385678739448,0.38836263511962127,0.004165791327069623
2018-02-16 00:00:00+00:00,-0.0023892746364918872,-0.002384780652701045,0.380872662134884,0.007489972984737248
2018-02-20 00:00:00+00:00,-0.0019006711654910445,-0.0019000129423543102,0.3819697006961078,0.0010970385612237843
2018-02-21 00:00:00+00:00,0.0004969357280717383,0.0004985364898360022,0.3846376369698809,0.002667936273773097
2018-02-22 00:00:00+00:00,0.0061363380831418735,0.006136549827074176,0.3849905435237185,0.0003529065538375731
2018-02-23 00:00:00+00:00,0.004466460478613062,0.0044666646712012885,0.3846502225433402,0.0003403209803782836
2018-02-26 00:00:00+00:00,-0.004670215731069695,-0.004663512911453854,0.3734788565169388,0.011171366026401397
2018-02-27 00:00:00+00:00,-0.0037829757346713646,-0.003782957259585947,0.3734480647079091,3.0791809029706574e-05
2018-02-28 00:00:00+00:00,-0.005385694208914532,-0.005383774329636603,0.3702482659113597,0.0031997987965494135
2018-03-01 00:00:00+00:00,0.0019088888955059418,0.0019089325103005055,0.3703209572356324,7.269132427273339e-05
2018-03-02 00:00:00+00:00,0.00422029821663246,0.004223252596383481,0.3653969909839316,0.004923966251700829
2018-03-05 00:00:00+00:00,0.0009209671245318406,0.0009220074305100229,0.3636631476869612,0.0017338432969704054
2018-03-06 00:00:00+00:00,-0.0001414653970577172,-0.00013642906973214045,0.37205702656292244,0.00839387887596127
2018-03-07 00:00:00+00:00,0.0021509630037115177,0.002200569762438563,0.454734957774665,0.08267793121174255
2018-03-08 00:00:00+00:00,0.008293650957923492,0.008307229430223138,0.47736574494074124,0.02263078716607625
2018-03-09 00:00:00+00:00,-0.0006027961700491218,-0.0006016279911538179,0.4793127097662478,0.0019469648255065475
2018-03-12 00:00:00+00:00,-0.004176178236445555,-0.004084546426113529,0.6320323936529588,0.15271968388671103
2018-03-13 00:00:00+00:00,-0.0033504672313299086,-0.003339283877025508,0.6506713174936262,0.018638923840667343
2018-03-14 00:00:00+00:00,-0.0007280496116737396,-0.0007212096341083265,0.6620712801026479,0.011399962609021763
2018-03-15 00:00:00+00:00,0.0007021769559250912,0.0007078203440918411,0.6526656331580648,0.009405646944583124
2018-03-16 00:00:00+00:00,-0.009219076738347126,-0.009202586793471303,0.6801488746177707,0.02748324145970593
2018-03-19 00:00:00+00:00,0.001191967021212055,0.0012113265550379726,0.7124147643276333,0.03226588970986255
2018-03-20 00:00:00+00:00,-0.001313203965994643,-0.0012887339730927086,0.6716314428244095,0.040783321503223835
2018-03-21 00:00:00+00:00,-0.016975420630191397,-0.016971052386081258,0.6789118496746442,0.0072804068502347885
2018-03-22 00:00:00+00:00,-0.014573994052046504,-0.014571164337756511,0.6836280401579645,0.004716190483320282
2018-03-23 00:00:00+00:00,0.015889977083523247,0.015950351352675737,0.5830042582371482,0.10062378192081634
2018-03-26 00:00:00+00:00,-0.00979936404418994,-0.009795028461084777,0.5757782863952114,0.00722597184193674
2018-03-27 00:00:00+00:00,-0.0015326234381427492,-0.0014896770597695283,0.5042009891065099,0.07157729728870155
2018-03-28 00:00:00+00:00,0.006316782006654719,0.006322416358477152,0.49481040273578886,0.009390586370721044
2018-03-29 00:00:00+00:00,-0.010794965977298161,-0.010791863388197726,0.49998138456984564,0.005170981834056787
2018-04-02 00:00:00+00:00,0.0063851421156868385,0.006386175556642999,0.4982589829762446,0.0017224015936010417
2018-04-03 00:00:00+00:00,0.005014432203213253,0.005031235173951183,0.47025403174636193,0.02800495122988267
2018-04-04 00:00:00+00:00,0.003690695203075264,0.0036921502300112682,0.46782898685302177,0.002425044893340167
2018-04-05 00:00:00+00:00,-0.010232837753061212,-0.010227494401235082,0.45892340047613717,0.0089055863768846
2018-04-06 00:00:00+00:00,0.002233088937310222,0.0022362131513536786,0.45371637707037593,0.005207023405761235
2018-04-09 00:00:00+00:00,0.006853236926247809,0.006866358850270471,0.4318465036992736,0.021869873371102355
2018-04-10 00:00:00+00:00,-0.0023792552342914598,-0.0023674028420823078,0.4516004907145268,0.019753987015253216
2018-04-11 00:00:00+00:00,0.0035438264637762,0.003555485512897945,0.4321687421782847,0.019431748536242077
2018-04-12 00:00:00+00:00,-0.0012693041972893274,-0.0012690115868483195,0.43265642624663136,0.0004876840683466499
2018-04-13 00:00:00+00:00,0.003515928962650927,0.0035187317208996978,0.4279851624986802,0.004671263747951182
2018-04-16 00:00:00+00:00,0.004577665375205986,0.00457772722249245,0.4278820836879065,0.00010307881077370462
2018-04-17 00:00:00+00:00,0.00031094367897755674,0.00031356976514332325,0.42350527341162897,0.00437681027627751
2018-04-18 00:00:00+00:00,-0.002362423510251236,-0.0023611560105653772,0.4256177728880604,0.0021124994764314398
2018-04-19 00:00:00+00:00,-0.0036102097162699675,-0.0036101392797001156,0.42573516717114657,0.00011739428308615851
2018-04-20 00:00:00+00:00,-6.424312571875053e-05,-6.343511206298378e-05,0.42438847774486865,0.0013466894262779139
2018-04-23 00:00:00+00:00,-0.00616047531990699,-0.006141495259673491,0.45602191146736615,0.031633433722497495
2018-04-24 00:00:00+00:00,0.0011935557944117638,0.0012148177339701865,0.49145847739807075,0.0354365659307046
2018-04-25 00:00:00+00:00,0.0054358782777931955,0.0054634716094132535,0.5374473634315003,0.0459888860334296
2018-04-26 00:00:00+00:00,0.0005155306241131159,0.0005350241584358247,0.5699365873026817,0.03248922387118136
2018-04-27 00:00:00+00:00,-0.004324139109787665,-0.004319145646405851,0.5616141483329901,0.008322438969691648
2018-04-30 00:00:00+00:00,0.0010180022510726733,0.0010282320495203657,0.5786638124124774,0.01704966407948738
2018-05-01 00:00:00+00:00,-0.004368103295851345,-0.004328671314742693,0.6443837809268976,0.06571996851442019
2018-05-02 00:00:00+00:00,-0.0014921284816281296,-0.0014767332484761663,0.6700425028468365,0.0256587219199389
2018-05-03 00:00:00+00:00,0.008814187957065754,0.008820954733519955,0.6813204636038375,0.011277960757000938
2018-05-04 00:00:00+00:00,0.002342919896666553,0.0023510971463227945,0.6949492130309071,0.013628749427069597
2018-05-07 00:00:00+00:00,-5.713235255313161e-05,0.0,0.7901698006194597,0.09522058758855267
2018-05-08 00:00:00+00:00,0.00766502813210144,0.007666837759177086,0.7931858457455365,0.003016045126076783
2018-05-09 00:00:00+00:00,0.008192518881511804,0.008245703744580857,0.8818272841939572,0.08864143844842065
2018-05-10 00:00:00+00:00,-0.0005290963705163743,0.0,0.0,0.8818272841939572
2018-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-14 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-05-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-16 00:00:00+00:00,-0.0013056896170105783,-0.0007635260047237304,0.90360602047808,0.90360602047808
2018-05-17 00:00:00+00:00,-0.000542163612286848,-0.0,0.0,0.90360602047808
2018-05-18 00:00:00+00:00,0.006318286371130206,0.006866232376392241,0.9132433421033924,0.9132433421033924
2018-05-21 00:00:00+00:00,-0.002674891848578007,-0.002650775046778429,0.9534380117693553,0.04019466966596286
2018-05-22 00:00:00+00:00,-0.0005720628070616131,0.0,0.0,0.9534380117693553
2018-05-23 00:00:00+00:00,-0.002648310723113067,-0.002048310723113067,1.0,1.0
2018-05-24 00:00:00+00:00,-0.0023831358206559683,-0.0023831358206559683,1.0,0.0
2018-05-25 00:00:00+00:00,-0.01150058760199546,-0.01150058760199546,1.0,0.0
2018-05-29 00:00:00+00:00,0.013344377607082958,0.013344377607082958,1.0,0.0
2018-05-30 00:00:00+00:00,-0.006125959278726056,-0.006125959278726056,1.0,0.0
2018-05-31 00:00:00+00:00,-0.0006,0.0,0.0,1.0
2018-06-01 00:00:00+00:00,0.003949916670368309,0.004520850590812719,0.9515565340740164,0.9515565340740164
2018-06-04 00:00:00+00:00,0.0006566728337611928,0.0006727468187469465,0.9247665590977601,0.026789974976256348
2018-06-05 00:00:00+00:00,0.008248472296096217,0.008288418739462834,0.9913439647087873,0.06657740561102721
2018-06-06 00:00:00+00:00,-0.00010833353024269041,-0.00010738539846695286,0.9929241843350165,0.001580219626229229
2018-06-07 00:00:00+00:00,0.0028447609528914676,0.002860055490788444,0.9674332878400558,0.025490896494960724
2018-06-08 00:00:00+00:00,0.001310488676631322,0.0013300287039272884,1.0,0.03256671215994422
2018-06-11 00:00:00+00:00,0.0012924655603014923,0.0012924655603014923,1.0,0.0
2018-06-12 00:00:00+00:00,-0.0031911497126196897,-0.0031911497126196897,1.0,0.0
2018-06-13 00:00:00+00:00,0.0025176314837307423,0.0025176314837307423,1.0,0.0
2018-06-14 00:00:00+00:00,-0.001275529296212996,-0.001275529296212996,1.0,0.0
2018-06-15 00:00:00+00:00,-0.002056687000123736,-0.002056687000123736,1.0,0.0
2018-06-18 00:00:00+00:00,-0.0038327659016007543,-0.0038327659016007543,1.0,0.0
2018-06-19 00:00:00+00:00,-0.0006,0.0,0.0,1.0
2018-06-20 00:00:00+00:00,-0.006868439410508364,-0.006268439410508364,1.0,1.0
2018-06-21 00:00:00+00:00,-0.0006,0.0,0.0,1.0
2018-06-22 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-06-26 00:00:00+00:00,-0.008532806033005663,-0.007956534940125916,0.9604518214662454,0.9604518214662454
2018-06-27 00:00:00+00:00,-0.0005762710928797472,0.0,0.0,0.9604518214662454
2018-06-28 00:00:00+00:00,0.0008396724196517053,0.0014396724196517052,1.0,1.0
2018-06-29 00:00:00+00:00,-0.0006,0.0,0.0,1.0
2018-07-02 00:00:00+00:00,-0.0041314710893809,-0.0035314710893809,1.0,1.0
2018-07-03 00:00:00+00:00,-0.0006,0.0,0.0,1.0
2018-07-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-07-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-07-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-07-10 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-07-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-07-12 00:00:00+00:00,0.00018765202461372757,0.0007876520246137275,1.0,1.0
2018-07-13 00:00:00+00:00,-0.0006,-0.0,0.0,1.0
2018-07-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-07-17 00:00:00+00:00,0.0015040274788779458,0.0021040274788779456,1.0,1.0
2018-07-18 00:00:00+00:00,-0.0037715225185164236,-0.0037715225185164236,1.0,0.0
2018-07-19 00:00:00+00:00,-0.0006,-0.0,0.0,1.0
2018-07-20 00:00:00+00:00,0.0012592337248186654,0.0018592337248186652,1.0,1.0
2018-07-23 00:00:00+00:00,0.0050323024525900095,0.0050323024525900095,1.0,0.0
2018-07-24 00:00:00+00:00,-0.0006,0.0,0.0,1.0
2018-07-25 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-07-26 00:00:00+00:00,-0.0073766539854294814,-0.006776653985429482,1.0,1.0
2018-07-27 00:00:00+00:00,-0.0006,-0.0,0.0,1.0
2018-07-30 00:00:00+00:00,0.004329123685557313,0.004929123685557313,1.0,1.0
2018-07-31 00:00:00+00:00,-0.0016706762201673664,-0.0016706762201673664,1.0,0.0
2018-08-01 00:00:00+00:00,0.00544817259147079,0.00544817259147079,1.0,0.0
2018-08-02 00:00:00+00:00,0.004284351403599507,0.004284351403599507,1.0,0.0
2018-08-03 00:00:00+00:00,0.0036671306411872884,0.0036671306411872884,1.0,0.0
2018-08-06 00:00:00+00:00,-0.0006,0.0,0.0,1.0
